uid,gender,age,buy,student,city,bin_age,bin_buy
87275,0,4,1,1,3,0,1
87276,0,0,0,0,0,0,0
87277,1,2,0,1,0,1,0
87278,0,3,1,1,0,1,1
87279,0,4,1,1,0,0,1
87280,0,4,1,1,0,0,1
87281,0,2,1,1,1,1,1
87282,0,2,1,1,0,1,1
87283,1,2,1,1,2,1,1
87284,0,4,1,0,0,0,1
87285,0,3,1,1,3,1,1
87286,1,3,1,1,0,1,1
87287,1,2,1,1,3,1,1
87288,1,3,1,1,1,1,1
87289,0,4,1,1,2,0,1
87290,1,2,1,1,0,1,1
87291,1,2,1,1,0,1,1
87292,0,2,0,1,0,1,0
87293,0,4,1,1,0,0,1
87294,1,0,0,0,0,0,0
87295,1,2,1,1,1,1,1
87296,0,3,1,1,0,1,1
87297,0,3,2,1,0,1,1
87298,1,4,1,1,2,0,1
87299,0,5,0,1,1,0,0
87300,1,3,2,1,3,1,1
87301,0,4,1,1,2,0,1
87302,0,4,1,1,3,0,1
87303,0,2,1,1,0,1,1
87304,1,3,0,1,0,1,0
87305,1,2,0,1,0,1,0
87306,0,4,1,1,0,0,1
87307,0,4,0,1,2,0,0
87308,0,3,1,1,3,1,1
87309,0,2,0,1,2,1,0
87310,1,3,1,1,3,1,1
87311,1,4,1,1,1,0,1
87312,0,4,0,1,0,0,0
87313,0,4,1,1,0,0,1
87314,1,2,1,1,3,1,1
87315,0,4,0,1,0,0,0
87316,0,0,1,1,0,0,1
87317,0,4,1,1,2,0,1
87318,0,0,0,1,3,0,0
87319,1,3,0,1,2,1,0
87320,0,0,0,1,1,0,0
87321,1,3,0,1,2,1,0
87322,0,4,1,1,0,0,1
87323,1,2,1,1,3,1,1
87324,1,3,0,1,0,1,0
87325,1,3,0,1,3,1,0
87326,1,3,1,1,3,1,1
87327,1,3,1,1,1,1,1
87328,0,2,1,1,2,1,1
87329,0,4,0,1,0,0,0
87330,0,3,1,1,2,1,1
87331,1,2,1,1,3,1,1
87332,0,4,0,1,0,0,0
87333,0,0,0,0,3,0,0
87334,0,4,1,1,0,0,1
87335,0,5,1,1,3,0,1
87336,0,4,1,1,3,0,1
87337,1,5,0,1,2,0,0
87338,0,4,1,1,1,0,1
87339,0,3,2,1,3,1,1
87340,0,4,1,1,0,0,1
87341,0,2,0,1,0,1,0
87342,0,3,0,1,0,1,0
87343,1,4,1,1,1,0,1
87344,0,0,1,1,0,0,1
87345,0,4,1,1,1,0,1
87346,1,3,2,1,0,1,1
87347,0,3,1,1,2,1,1
87348,0,4,2,1,0,0,1
87349,1,3,1,1,2,1,1
87350,0,4,1,1,0,0,1
87351,0,3,1,1,1,1,1
87352,0,2,0,1,2,1,0
87353,0,5,0,1,0,0,0
87354,1,0,1,1,0,0,1
87355,0,3,2,1,3,1,1
87356,0,2,2,1,2,1,1
87357,0,3,1,1,0,1,1
87358,0,0,1,1,0,0,1
87359,1,0,1,1,3,0,1
87360,0,3,0,1,0,1,0
87361,0,4,1,1,0,0,1
87362,1,2,1,1,0,1,1
87363,0,0,0,1,1,0,0
87364,0,4,1,1,2,0,1
87365,0,0,0,1,0,0,0
87366,0,2,1,1,0,1,1
87367,0,4,2,1,0,0,1
87368,0,2,1,1,0,1,1
87369,0,0,0,1,1,0,0
87370,0,4,1,1,2,0,1
87371,0,4,0,1,0,0,0
87372,0,4,1,1,3,0,1
87373,0,3,1,1,3,1,1
87374,0,2,0,1,0,1,0
87375,0,0,0,0,0,0,0
87376,1,3,1,1,2,1,1
87377,0,5,0,1,3,0,0
87378,0,3,1,1,0,1,1
87379,0,2,1,1,1,1,1
87380,0,0,1,1,0,0,1
87381,0,4,0,1,3,0,0
87382,0,5,0,1,3,0,0
87383,1,2,1,1,0,1,1
87384,0,0,0,0,0,0,0
87385,1,2,1,1,2,1,1
87386,1,2,1,1,0,1,1
87387,0,2,1,1,3,1,1
87388,0,5,1,1,0,0,1
87389,0,0,0,0,0,0,0
87390,0,4,1,1,0,0,1
87391,0,3,2,1,3,1,1
87392,0,3,0,1,3,1,0
87393,0,3,1,1,2,1,1
87394,1,5,1,0,3,0,1
87395,0,0,0,1,2,0,0
87396,0,0,1,1,3,0,1
87397,0,4,0,1,0,0,0
87398,0,4,1,1,2,0,1
87399,1,0,1,1,0,0,1
87400,0,2,1,1,0,1,1
87401,0,0,0,1,0,0,0
87402,1,4,1,1,3,0,1
87403,0,2,1,1,0,1,1
87404,0,3,1,1,2,1,1
87405,0,4,1,1,0,0,1
87406,1,4,0,1,2,0,0
87407,0,4,1,1,0,0,1
87408,1,0,1,0,3,0,1
87409,0,4,0,1,1,0,0
87410,0,4,1,1,3,0,1
87411,0,4,0,1,0,0,0
87412,0,0,0,1,3,0,0
87413,1,3,2,1,3,1,1
87414,0,3,0,1,2,1,0
87415,1,2,2,1,0,1,1
87416,0,5,0,0,3,0,0
87417,0,0,0,1,0,0,0
87418,0,0,0,1,0,0,0
87419,0,3,1,1,3,1,1
87420,0,3,2,1,3,1,1
87421,0,3,0,1,0,1,0
87422,0,2,1,1,1,1,1
87423,1,3,0,1,3,1,0
87424,0,5,1,1,0,0,1
87425,0,0,1,1,2,0,1
87426,0,4,0,1,1,0,0
87427,0,2,0,1,3,1,0
87428,0,0,1,1,1,0,1
87429,1,3,1,1,3,1,1
87430,1,4,0,1,2,0,0
87431,0,5,0,1,0,0,0
87432,0,0,1,1,3,0,1
87433,0,4,0,1,0,0,0
87434,1,4,1,1,0,0,1
87435,0,0,0,0,3,0,0
87436,0,4,0,1,2,0,0
87437,0,4,0,1,0,0,0
87438,0,0,0,1,3,0,0
87439,1,0,2,1,0,0,1
87440,0,4,1,1,0,0,1
87441,0,0,0,1,3,0,0
87442,0,2,1,1,2,1,1
87443,1,0,1,1,3,0,1
87444,0,2,2,1,0,1,1
87445,0,5,1,1,2,0,1
87446,1,2,1,1,2,1,1
87447,0,4,0,1,2,0,0
87448,0,5,0,1,0,0,0
87449,0,0,0,1,1,0,0
87450,0,0,0,1,1,0,0
87451,0,4,0,1,0,0,0
87452,0,4,1,1,0,0,1
87453,0,3,0,1,0,1,0
87454,0,1,1,1,1,1,1
87455,0,3,1,1,2,1,1
87456,0,3,1,1,1,1,1
87457,0,4,0,1,3,0,0
87458,0,4,1,1,3,0,1
87459,0,2,1,1,3,1,1
87460,0,4,1,1,1,0,1
87461,0,0,1,1,3,0,1
87462,0,4,1,1,0,0,1
87463,0,0,0,1,3,0,0
87464,0,3,1,1,2,1,1
87465,0,0,1,1,0,0,1
87466,0,1,1,1,0,1,1
87467,1,2,0,1,2,1,0
87468,0,3,1,1,2,1,1
87469,0,2,0,1,3,1,0
87470,0,5,0,1,1,0,0
87471,0,2,1,1,0,1,1
87472,0,3,1,1,3,1,1
87473,1,0,1,1,3,0,1
87474,0,4,1,1,1,0,1
87475,0,4,1,1,3,0,1
87476,0,4,1,1,0,0,1
87477,1,0,0,1,3,0,0
87478,1,3,0,1,0,1,0
87479,1,3,1,1,3,1,1
87480,0,3,1,1,3,1,1
87481,0,3,1,1,2,1,1
87482,0,3,1,1,0,1,1
87483,0,0,1,0,2,0,1
87484,0,5,0,1,3,0,0
87485,0,0,0,0,3,0,0
87486,0,0,0,0,0,0,0
87487,1,3,0,1,2,1,0
87488,1,3,1,1,2,1,1
87489,0,0,1,1,0,0,1
87490,0,0,1,1,0,0,1
87491,0,4,2,1,1,0,1
87492,0,0,0,1,2,0,0
87493,0,0,1,1,1,0,1
87494,0,2,0,1,0,1,0
87495,0,4,1,1,0,0,1
87496,0,0,0,1,0,0,0
87497,0,3,0,1,2,1,0
87498,0,4,1,1,3,0,1
87499,1,3,2,1,3,1,1
87500,0,4,1,1,0,0,1
87501,0,3,1,1,2,1,1
87502,0,4,0,1,0,0,0
87503,0,3,1,1,3,1,1
87504,0,4,0,1,0,0,0
87505,0,4,0,1,2,0,0
87506,1,4,0,1,2,0,0
87507,0,4,1,1,0,0,1
87508,1,0,1,1,3,0,1
87509,0,4,0,1,2,0,0
87510,1,0,0,1,0,0,0
87511,0,4,0,1,2,0,0
87512,0,3,0,1,0,1,0
87513,0,0,0,1,2,0,0
87514,0,5,1,1,0,0,1
87515,0,3,2,1,0,1,1
87516,0,0,1,1,0,0,1
87517,0,4,1,1,0,0,1
87518,0,4,0,1,2,0,0
87519,1,4,2,1,2,0,1
87520,0,4,1,1,0,0,1
87521,1,0,1,1,0,0,1
87522,0,2,1,1,3,1,1
87523,0,4,0,1,2,0,0
87524,0,4,1,1,0,0,1
87525,0,4,0,1,3,0,0
87526,0,3,1,1,1,1,1
87527,0,3,1,1,2,1,1
87528,0,5,0,1,0,0,0
87529,0,2,1,1,3,1,1
87530,1,3,1,1,0,1,1
87531,0,4,1,1,0,0,1
87532,0,4,1,1,0,0,1
87533,0,5,1,1,0,0,1
87534,0,4,1,1,2,0,1
87535,0,3,1,1,1,1,1
87536,0,0,0,0,0,0,0
87537,0,3,1,1,0,1,1
87538,0,3,1,1,1,1,1
87539,1,3,0,1,3,1,0
87540,0,0,1,1,0,0,1
87541,0,3,1,1,3,1,1
87542,0,2,1,1,3,1,1
87543,1,0,1,0,0,0,1
87544,0,0,0,1,3,0,0
87545,1,3,1,1,0,1,1
87546,0,4,1,1,0,0,1
87547,1,2,2,1,0,1,1
87548,0,0,1,1,2,0,1
87549,1,2,0,1,0,1,0
87550,0,3,1,1,0,1,1
87551,0,3,1,1,0,1,1
87552,0,0,1,0,2,0,1
87553,0,0,0,1,0,0,0
87554,1,4,0,1,2,0,0
87555,0,3,1,1,0,1,1
87556,0,3,0,1,1,1,0
87557,0,3,1,1,0,1,1
87558,0,4,1,1,0,0,1
87559,0,0,0,0,3,0,0
87560,0,4,0,1,1,0,0
87561,1,2,2,1,0,1,1
87562,0,5,0,1,3,0,0
87563,0,0,0,1,3,0,0
87564,0,4,1,1,0,0,1
87565,0,4,1,1,2,0,1
87566,0,0,0,0,0,0,0
87567,1,0,1,1,1,0,1
87568,0,2,0,1,3,1,0
87569,1,3,0,1,2,1,0
87570,0,4,1,1,0,0,1
87571,0,4,0,1,3,0,0
87572,0,0,1,0,3,0,1
87573,0,4,0,1,0,0,0
87574,0,5,0,1,1,0,0
87575,0,3,1,1,3,1,1
87576,0,4,2,1,0,0,1
87577,0,4,1,1,0,0,1
87578,1,0,1,1,0,0,1
87579,0,4,1,1,0,0,1
87580,0,4,1,1,1,0,1
87581,0,3,1,1,0,1,1
87582,0,0,1,1,1,0,1
87583,1,5,1,1,3,0,1
87584,1,0,1,1,0,0,1
87585,1,3,2,1,0,1,1
87586,0,0,0,1,0,0,0
87587,0,0,0,1,3,0,0
87588,1,6,1,1,1,0,1
87589,0,4,1,1,3,0,1
87590,0,4,0,1,0,0,0
87591,0,0,0,1,0,0,0
87592,1,3,1,1,1,1,1
87593,0,0,0,1,2,0,0
87594,0,4,1,1,1,0,1
87595,0,0,1,0,0,0,1
87596,0,2,2,1,0,1,1
87597,0,4,1,1,0,0,1
87598,0,4,2,1,0,0,1
87599,0,4,0,1,2,0,0
87600,0,2,2,1,0,1,1
87601,0,0,0,1,1,0,0
87602,0,4,1,1,0,0,1
87603,0,2,0,1,0,1,0
87604,0,3,1,1,0,1,1
87605,0,3,1,1,0,1,1
87606,0,0,0,1,0,0,0
87607,0,0,1,1,1,0,1
87608,0,4,0,1,1,0,0
87609,0,3,2,1,1,1,1
87610,0,3,1,1,1,1,1
87611,1,3,1,1,0,1,1
87612,0,3,1,1,0,1,1
87613,1,3,1,1,0,1,1
87614,0,3,1,1,3,1,1
87615,0,4,1,1,1,0,1
87616,0,3,1,1,0,1,1
87617,0,4,2,1,3,0,1
87618,1,4,1,1,1,0,1
87619,0,3,1,1,0,1,1
87620,0,3,1,1,0,1,1
87621,0,4,1,1,3,0,1
87622,0,4,1,1,1,0,1
87623,1,2,0,1,0,1,0
87624,1,2,2,1,0,1,1
87625,0,4,1,1,1,0,1
87626,1,4,1,1,0,0,1
87627,0,4,1,1,1,0,1
87628,0,0,1,1,1,0,1
87629,1,3,0,1,0,1,0
87630,1,2,0,1,0,1,0
87631,1,3,1,1,3,1,1
87632,0,4,1,1,0,0,1
87633,0,0,0,0,2,0,0
87634,0,3,1,1,0,1,1
87635,1,4,0,1,2,0,0
87636,1,1,1,1,2,1,1
87637,1,4,2,1,3,0,1
87638,0,3,0,1,0,1,0
87639,0,3,0,1,2,1,0
87640,0,0,0,0,3,0,0
87641,0,3,0,1,0,1,0
87642,0,3,0,1,1,1,0
87643,1,3,1,1,2,1,1
87644,0,3,0,1,0,1,0
87645,0,3,2,1,0,1,1
87646,0,0,1,1,0,0,1
87647,1,3,1,1,3,1,1
87648,1,2,1,1,2,1,1
87649,0,4,2,1,0,0,1
87650,1,3,2,1,3,1,1
87651,1,2,1,1,3,1,1
87652,0,0,0,1,1,0,0
87653,1,3,1,1,2,1,1
87654,1,2,1,1,1,1,1
87655,0,0,0,1,3,0,0
87656,0,0,0,1,0,0,0
87657,0,2,1,1,0,1,1
87658,1,3,1,1,3,1,1
87659,0,4,1,1,0,0,1
87660,0,3,1,1,0,1,1
87661,1,3,1,1,0,1,1
87662,1,4,1,1,2,0,1
87663,1,2,1,1,3,1,1
87664,0,4,1,1,3,0,1
87665,1,3,2,1,0,1,1
87666,0,3,1,1,1,1,1
87667,1,3,1,1,2,1,1
87668,1,3,2,1,3,1,1
87669,0,3,1,1,1,1,1
87670,1,3,1,1,0,1,1
87671,0,4,0,1,2,0,0
87672,1,0,1,0,0,0,1
87673,1,4,1,1,0,0,1
87674,1,2,1,1,0,1,1
87675,0,3,1,1,3,1,1
87676,1,3,0,1,2,1,0
87677,0,3,1,1,3,1,1
87678,1,0,0,1,0,0,0
87679,0,0,0,1,0,0,0
87680,1,2,0,1,0,1,0
87681,0,0,1,1,3,0,1
87682,1,0,1,1,0,0,1
87683,1,0,1,1,0,0,1
87684,0,0,1,0,3,0,1
87685,0,1,1,1,0,1,1
87686,0,3,1,1,0,1,1
87687,1,0,1,0,2,0,1
87688,0,4,1,1,1,0,1
87689,0,0,0,1,2,0,0
87690,0,0,0,1,0,0,0
87691,0,3,1,1,0,1,1
87692,0,0,0,1,0,0,0
87693,1,4,1,1,3,0,1
87694,0,4,1,1,2,0,1
87695,1,3,1,1,2,1,1
87696,1,4,1,1,0,0,1
87697,0,4,1,1,0,0,1
87698,0,5,0,1,2,0,0
87699,0,0,0,1,3,0,0
87700,0,0,1,1,0,0,1
87701,1,0,1,1,0,0,1
87702,0,2,1,1,0,1,1
87703,0,3,1,1,3,1,1
87704,0,3,1,1,1,1,1
87705,0,4,0,1,0,0,0
87706,0,3,1,1,1,1,1
87707,0,0,0,1,1,0,0
87708,0,2,1,1,2,1,1
87709,1,4,1,1,3,0,1
87710,0,0,0,0,2,0,0
87711,1,3,0,1,0,1,0
87712,0,1,1,1,0,1,1
87713,1,4,1,1,3,0,1
87714,0,4,0,1,0,0,0
87715,1,3,1,1,3,1,1
87716,0,3,1,1,0,1,1
87717,0,3,1,1,3,1,1
87718,0,2,1,1,3,1,1
87719,1,0,1,1,0,0,1
87720,1,4,1,1,0,0,1
87721,0,4,1,1,3,0,1
87722,0,4,2,1,0,0,1
87723,1,4,0,1,0,0,0
87724,0,3,1,1,2,1,1
87725,1,0,1,1,0,0,1
87726,1,3,1,1,3,1,1
87727,0,4,0,0,3,0,0
87728,0,3,0,1,2,1,0
87729,0,3,1,1,2,1,1
87730,0,4,2,1,1,0,1
87731,0,0,0,0,0,0,0
87732,1,4,1,1,2,0,1
87733,1,4,1,1,0,0,1
87734,0,0,0,1,3,0,0
87735,0,3,1,1,0,1,1
87736,0,0,0,1,2,0,0
87737,0,4,1,1,1,0,1
87738,0,0,0,1,0,0,0
87739,0,0,0,1,0,0,0
87740,1,3,0,1,3,1,0
87741,1,4,0,1,3,0,0
87742,0,0,1,1,3,0,1
87743,0,4,1,1,2,0,1
87744,1,3,1,1,2,1,1
87745,1,4,1,1,0,0,1
87746,0,4,1,1,0,0,1
87747,0,0,0,1,3,0,0
87748,0,3,1,1,2,1,1
87749,0,3,1,1,2,1,1
87750,0,0,1,1,0,0,1
87751,0,4,0,1,1,0,0
87752,0,0,0,1,3,0,0
87753,1,2,1,1,0,1,1
87754,0,3,0,1,2,1,0
87755,0,4,2,1,3,0,1
87756,0,2,1,1,1,1,1
87757,1,0,0,1,0,0,0
87758,0,1,1,1,0,1,1
87759,0,2,0,1,2,1,0
87760,1,0,1,1,2,0,1
87761,0,3,1,1,0,1,1
87762,0,4,0,1,2,0,0
87763,1,3,1,1,1,1,1
87764,0,3,1,1,0,1,1
87765,1,0,0,1,3,0,0
87766,0,3,0,1,0,1,0
87767,0,4,0,1,0,0,0
87768,0,2,1,1,3,1,1
87769,0,2,0,1,2,1,0
87770,0,4,1,1,0,0,1
87771,0,3,2,1,0,1,1
87772,0,4,1,1,2,0,1
87773,0,4,0,1,2,0,0
87774,0,4,1,1,0,0,1
87775,0,4,0,1,0,0,0
87776,1,1,1,1,2,1,1
87777,0,2,1,1,0,1,1
87778,0,2,2,1,3,1,1
87779,0,4,1,1,2,0,1
87780,0,0,1,1,2,0,1
87781,1,3,1,1,0,1,1
87782,0,0,1,1,0,0,1
87783,1,4,0,1,0,0,0
87784,1,2,1,1,0,1,1
87785,1,4,1,1,0,0,1
87786,0,3,1,1,3,1,1
87787,0,4,0,1,0,0,0
87788,0,3,1,1,2,1,1
87789,0,2,0,1,0,1,0
87790,0,4,1,1,0,0,1
87791,1,0,0,0,0,0,0
87792,1,2,0,1,2,1,0
87793,1,0,0,1,2,0,0
87794,0,2,1,1,3,1,1
87795,0,5,0,1,1,0,0
87796,0,4,1,1,3,0,1
87797,0,0,0,1,0,0,0
87798,0,3,1,1,0,1,1
87799,0,4,1,1,0,0,1
87800,1,2,1,1,2,1,1
87801,0,2,2,1,0,1,1
87802,1,5,0,1,2,0,0
87803,0,1,2,1,1,1,1
87804,0,0,0,1,2,0,0
87805,0,0,1,1,1,0,1
87806,0,0,0,0,3,0,0
87807,0,4,1,1,3,0,1
87808,0,3,1,1,3,1,1
87809,1,2,0,1,0,1,0
87810,0,4,0,1,0,0,0
87811,0,0,1,0,0,0,1
87812,0,5,0,1,2,0,0
87813,0,4,0,1,3,0,0
87814,1,0,1,1,3,0,1
87815,1,4,1,1,3,0,1
87816,0,4,1,1,0,0,1
87817,0,0,0,1,2,0,0
87818,0,4,1,1,0,0,1
87819,0,0,1,0,3,0,1
87820,0,0,1,1,0,0,1
87821,0,0,1,1,0,0,1
87822,0,4,0,1,0,0,0
87823,0,3,1,1,2,1,1
87824,0,4,1,1,3,0,1
87825,0,2,2,1,1,1,1
87826,0,4,0,1,2,0,0
87827,0,4,1,1,2,0,1
87828,0,4,0,1,0,0,0
87829,0,4,1,1,3,0,1
87830,1,4,0,1,3,0,0
87831,0,4,0,1,3,0,0
87832,0,4,1,1,3,0,1
87833,0,0,0,0,0,0,0
87834,0,4,1,1,2,0,1
87835,1,0,1,0,3,0,1
87836,1,3,1,1,0,1,1
87837,0,4,1,1,0,0,1
87838,0,4,1,0,0,0,1
87839,0,4,1,1,3,0,1
87840,0,2,1,1,0,1,1
87841,0,4,0,1,2,0,0
87842,0,0,0,1,3,0,0
87843,0,0,0,0,0,0,0
87844,1,4,1,1,0,0,1
87845,1,0,0,0,3,0,0
87846,0,5,0,1,0,0,0
87847,0,0,0,0,0,0,0
87848,0,4,1,1,0,0,1
87849,0,3,1,1,0,1,1
87850,0,0,0,1,1,0,0
87851,1,4,1,1,0,0,1
87852,0,4,0,1,3,0,0
87853,1,2,2,1,0,1,1
87854,0,1,1,1,1,1,1
87855,0,4,0,1,3,0,0
87856,1,2,1,1,2,1,1
87857,1,0,1,1,0,0,1
87858,0,3,1,1,3,1,1
87859,0,2,1,1,3,1,1
87860,0,0,1,1,2,0,1
87861,0,3,1,1,0,1,1
87862,1,5,1,1,0,0,1
87863,0,3,0,1,0,1,0
87864,1,3,1,1,0,1,1
87865,0,4,0,1,1,0,0
87866,0,0,1,1,0,0,1
87867,0,3,1,1,1,1,1
87868,0,0,1,1,2,0,1
87869,0,0,0,0,1,0,0
87870,0,0,1,0,0,0,1
87871,0,0,0,0,0,0,0
87872,1,0,1,1,3,0,1
87873,0,3,2,1,3,1,1
87874,1,3,1,1,3,1,1
87875,0,0,0,0,0,0,0
87876,1,5,2,1,0,0,1
87877,1,2,1,1,2,1,1
87878,0,2,1,1,0,1,1
87879,1,0,1,1,1,0,1
87880,0,4,1,1,0,0,1
87881,0,0,0,1,3,0,0
87882,0,0,1,1,0,0,1
87883,0,3,1,1,0,1,1
87884,0,5,0,1,2,0,0
87885,0,0,0,1,3,0,0
87886,0,1,0,1,0,1,0
87887,0,0,1,1,0,0,1
87888,1,0,1,1,1,0,1
87889,0,4,1,1,0,0,1
87890,0,3,1,1,0,1,1
87891,1,0,1,1,0,0,1
87892,0,4,1,1,1,0,1
87893,1,3,2,1,3,1,1
87894,0,2,0,1,2,1,0
87895,0,2,1,1,3,1,1
87896,0,3,1,1,0,1,1
87897,0,4,1,1,2,0,1
87898,0,2,1,1,0,1,1
87899,0,2,0,1,2,1,0
87900,1,4,1,1,0,0,1
87901,0,3,1,1,3,1,1
87902,1,3,0,1,2,1,0
87903,0,3,1,1,3,1,1
87904,0,4,1,1,0,0,1
87905,0,4,2,1,0,0,1
87906,0,0,1,1,0,0,1
87907,0,3,0,1,0,1,0
87908,0,4,1,1,0,0,1
87909,0,0,0,1,1,0,0
87910,0,4,1,1,0,0,1
87911,0,3,2,1,3,1,1
87912,0,0,0,1,2,0,0
87913,0,4,1,1,0,0,1
87914,0,3,1,1,1,1,1
87915,1,2,1,1,0,1,1
87916,0,2,1,1,3,1,1
87917,0,3,1,1,3,1,1
87918,1,3,1,1,0,1,1
87919,0,4,1,1,3,0,1
87920,0,4,2,1,3,0,1
87921,1,3,0,1,0,1,0
87922,0,0,0,1,1,0,0
87923,0,0,0,0,0,0,0
87924,1,0,1,1,2,0,1
87925,1,2,1,1,3,1,1
87926,0,3,1,1,3,1,1
87927,1,5,0,1,3,0,0
87928,1,4,0,1,1,0,0
87929,0,4,1,1,0,0,1
87930,1,4,0,1,0,0,0
87931,0,2,1,1,0,1,1
87932,0,0,0,1,0,0,0
87933,0,4,0,1,0,0,0
87934,0,3,1,1,3,1,1
87935,0,3,1,1,1,1,1
87936,0,5,0,1,3,0,0
87937,0,4,0,1,2,0,0
87938,0,3,0,1,0,1,0
87939,0,4,0,1,0,0,0
87940,0,4,1,1,0,0,1
87941,0,0,1,1,0,0,1
87942,0,2,1,1,0,1,1
87943,1,2,0,1,0,1,0
87944,0,1,2,1,0,1,1
87945,0,4,2,1,2,0,1
87946,0,4,0,1,1,0,0
87947,1,2,2,1,0,1,1
87948,0,4,1,1,0,0,1
87949,0,2,1,1,1,1,1
87950,0,2,2,1,0,1,1
87951,0,0,0,1,0,0,0
87952,1,2,1,1,3,1,1
87953,0,4,2,1,0,0,1
87954,0,4,1,1,0,0,1
87955,0,5,0,1,0,0,0
87956,0,4,1,1,3,0,1
87957,0,2,1,1,3,1,1
87958,0,3,1,1,0,1,1
87959,0,4,1,1,0,0,1
87960,1,0,1,1,2,0,1
87961,1,4,0,1,2,0,0
87962,0,0,0,1,3,0,0
87963,0,0,0,1,3,0,0
87964,1,2,1,1,2,1,1
87965,1,0,0,1,1,0,0
87966,0,0,1,1,1,0,1
87967,0,3,1,1,0,1,1
87968,0,0,1,0,0,0,1
87969,0,0,1,1,0,0,1
87970,0,5,0,1,0,0,0
87971,0,4,1,1,1,0,1
87972,1,3,2,1,3,1,1
87973,0,4,0,1,3,0,0
87974,0,4,0,1,1,0,0
87975,0,3,0,1,0,1,0
87976,0,4,0,1,3,0,0
87977,0,3,1,1,2,1,1
87978,0,4,1,1,0,0,1
87979,0,4,0,1,3,0,0
87980,0,4,1,1,0,0,1
87981,0,4,1,1,1,0,1
87982,0,2,1,1,3,1,1
87983,1,5,0,0,3,0,0
87984,1,2,2,1,0,1,1
87985,1,0,1,1,0,0,1
87986,0,4,1,1,2,0,1
87987,1,2,2,1,2,1,1
87988,0,4,2,1,0,0,1
87989,0,4,1,1,0,0,1
87990,1,0,1,1,0,0,1
87991,0,0,1,0,0,0,1
87992,0,3,1,1,1,1,1
87993,0,0,0,0,0,0,0
87994,0,3,0,1,0,1,0
87995,1,0,1,1,0,0,1
87996,0,2,1,1,2,1,1
87997,0,3,1,1,0,1,1
87998,1,1,0,1,3,1,0
87999,0,2,0,1,0,1,0
88000,0,3,2,1,1,1,1
88001,1,3,1,1,0,1,1
88002,0,4,0,1,2,0,0
88003,0,4,0,1,0,0,0
88004,0,0,0,0,0,0,0
88005,0,3,0,1,0,1,0
88006,0,2,1,1,2,1,1
88007,1,0,1,1,0,0,1
88008,0,0,1,0,0,0,1
88009,0,4,0,1,3,0,0
88010,0,0,1,0,2,0,1
88011,0,3,2,1,1,1,1
88012,0,4,2,1,3,0,1
88013,1,5,1,1,2,0,1
88014,0,4,0,1,3,0,0
88015,0,3,1,1,2,1,1
88016,1,3,0,1,3,1,0
88017,0,5,0,1,0,0,0
88018,0,3,1,1,1,1,1
88019,0,0,0,1,3,0,0
88020,0,4,1,1,3,0,1
88021,1,0,2,1,3,0,1
88022,0,0,0,0,0,0,0
88023,0,4,1,0,1,0,1
88024,0,2,1,1,3,1,1
88025,0,4,2,1,0,0,1
88026,0,0,1,0,3,0,1
88027,1,4,0,0,2,0,0
88028,0,4,1,1,3,0,1
88029,0,2,1,1,2,1,1
88030,0,0,0,0,0,0,0
88031,0,4,1,1,0,0,1
88032,0,2,1,1,0,1,1
88033,0,2,0,1,2,1,0
88034,0,3,1,1,0,1,1
88035,0,0,1,1,3,0,1
88036,0,2,1,1,2,1,1
88037,0,3,1,1,0,1,1
88038,1,4,2,1,2,0,1
88039,1,2,1,1,1,1,1
88040,0,3,1,1,1,1,1
88041,0,3,1,1,0,1,1
88042,1,3,1,1,0,1,1
88043,1,3,2,1,3,1,1
88044,0,3,1,1,0,1,1
88045,1,4,1,1,0,0,1
88046,1,2,2,1,1,1,1
88047,1,2,1,1,2,1,1
88048,1,4,1,1,3,0,1
88049,1,3,1,1,1,1,1
88050,0,2,0,1,3,1,0
88051,0,5,1,1,3,0,1
88052,1,4,1,1,0,0,1
88053,0,2,0,1,2,1,0
88054,0,4,1,1,3,0,1
88055,0,4,1,1,3,0,1
88056,0,3,1,1,3,1,1
88057,1,3,0,1,0,1,0
88058,1,3,1,1,0,1,1
88059,0,3,0,1,1,1,0
88060,0,2,1,1,1,1,1
88061,0,3,2,1,0,1,1
88062,0,2,1,1,0,1,1
88063,0,3,1,1,0,1,1
88064,0,3,0,1,2,1,0
88065,1,4,2,1,3,0,1
88066,0,2,1,1,2,1,1
88067,0,5,0,1,2,0,0
88068,0,1,1,1,3,1,1
88069,1,3,1,1,0,1,1
88070,0,0,1,1,1,0,1
88071,1,0,1,1,0,0,1
88072,0,3,1,1,2,1,1
88073,1,3,1,1,3,1,1
88074,0,4,1,1,0,0,1
88075,1,4,0,1,2,0,0
88076,0,4,0,1,0,0,0
88077,0,3,1,1,2,1,1
88078,0,3,1,1,2,1,1
88079,0,4,1,1,1,0,1
88080,0,3,1,1,0,1,1
88081,0,2,1,1,3,1,1
88082,0,3,1,1,0,1,1
88083,0,0,0,1,1,0,0
88084,0,4,1,1,0,0,1
88085,0,4,1,1,0,0,1
88086,1,0,1,1,1,0,1
88087,0,4,1,1,3,0,1
88088,0,0,1,1,1,0,1
88089,0,4,1,1,3,0,1
88090,0,3,1,1,0,1,1
88091,1,3,1,1,0,1,1
88092,0,4,0,1,2,0,0
88093,0,3,1,1,2,1,1
88094,0,4,2,1,1,0,1
88095,0,4,0,1,0,0,0
88096,1,4,1,1,0,0,1
